time,demand
11-02-2019 16,2695.30
11-02-2019 17,2729.61
11-02-2019 18,2958.64
11-02-2019 19,3070.00
11-02-2019 20,2851.83
11-02-2019 21,2742.78
11-02-2019 22,2654.09
11-02-2019 23,2481.92
11-02-2019 00,2253.94
12-02-2019 01,2015.11
12-02-2019 02,1785.91
12-02-2019 03,1669.48
12-02-2019 04,1570.00
12-02-2019 05,1638.15
12-02-2019 06,1851.85
12-02-2019 07,2044.87
12-02-2019 08,2162.94
12-02-2019 09,2193.61
12-02-2019 10,2198.16
12-02-2019 11,2245.33
12-02-2019 12,2311.60
12-02-2019 13,2321.51
12-02-2019 14,2360.00
12-02-2019 15,2407.17
12-02-2019 16,2481.23
12-02-2019 17,2550.15
12-02-2019 18,3000.00
12-02-2019 19,2952.89
12-02-2019 20,2811.99
12-02-2019 21,2721.09
12-02-2019 22,2634.57
12-02-2019 23,2456.92
12-02-2019 00,2205.87
13-02-2019 01,1977.24
13-02-2019 02,1753.23
13-02-2019 03,1632.79
13-02-2019 04,1540.00
13-02-2019 05,1621.14
13-02-2019 06,1808.52
13-02-2019 07,2036.48
13-02-2019 08,2191.78
13-02-2019 09,2175.25
13-02-2019 10,2156.98
13-02-2019 11,2202.94
13-02-2019 12,2296.52
13-02-2019 13,2316.85
13-02-2019 14,2370.00
13-02-2019 15,2392.39
13-02-2019 16,2451.48
13-02-2019 17,2495.48
13-02-2019 18,2930.00
13-02-2019 19,2896.41
13-02-2019 20,2775.17
13-02-2019 21,2677.68
13-02-2019 22,2605.62
13-02-2019 23,2446.34
13-02-2019 00,2221.80
14-02-2019 01,1980.46
14-02-2019 02,1788.80
14-02-2019 03,1662.47
14-02-2019 04,1545.00
14-02-2019 05,1628.89
14-02-2019 06,1827.58
14-02-2019 07,2032.43
14-02-2019 08,2192.05
14-02-2019 09,2183.90
14-02-2019 10,2237.05
14-02-2019 11,2328.13
14-02-2019 12,2425.39
14-02-2019 13,2476.35
14-02-2019 14,2540.00
14-02-2019 15,2487.92
14-02-2019 16,2570.81
14-02-2019 17,2607.29
14-02-2019 18,2930.00
14-02-2019 19,2878.36
14-02-2019 20,2739.26
14-02-2019 21,2623.42
14-02-2019 22,2550.98
14-02-2019 23,2434.70
14-02-2019 00,2258.07
15-02-2019 01,2032.17
15-02-2019 02,1841.56
15-02-2019 03,1693.94
15-02-2019 04,1608.28
15-02-2019 05,1602.58
15-02-2019 06,1715.70
15-02-2019 07,1510.00
15-02-2019 08,1563.80
15-02-2019 09,1674.76
15-02-2019 10,1929.08
15-02-2019 11,2262.64
15-02-2019 12,2541.35
15-02-2019 13,2660.00
15-02-2019 14,2436.69
15-02-2019 15,2379.00
15-02-2019 16,2445.16
15-02-2019 17,2480.29
15-02-2019 18,2750.00
15-02-2019 19,2667.99
15-02-2019 20,2558.33
15-02-2019 21,2467.26
15-02-2019 22,2425.79
15-02-2019 23,2355.10
15-02-2019 00,2211.86
16-02-2019 01,1995.00
16-02-2019 02,1785.76
16-02-2019 03,1637.47
16-02-2019 04,1550.00
16-02-2019 05,1576.84
16-02-2019 06,1720.55
16-02-2019 07,1697.88
16-02-2019 08,1785.73
16-02-2019 09,2069.77
16-02-2019 10,2331.86
16-02-2019 11,2594.20
16-02-2019 12,2802.17
16-02-2019 13,2970.00
16-02-2019 14,2882.68
16-02-2019 15,2903.32
16-02-2019 16,2954.03
16-02-2019 17,2916.94
16-02-2019 18,3180.00
16-02-2019 19,3085.04
16-02-2019 20,2968.18
16-02-2019 21,2850.70
16-02-2019 22,2730.03
16-02-2019 23,2554.83
16-02-2019 00,2304.81
17-02-2019 01,2022.70
17-02-2019 02,1802.81
17-02-2019 03,1660.40
17-02-2019 04,1560.00
17-02-2019 05,1637.11
17-02-2019 06,1837.93
17-02-2019 07,2063.60
17-02-2019 08,2192.55
17-02-2019 09,2206.27
17-02-2019 10,2284.94
17-02-2019 11,2378.47
17-02-2019 12,2493.12
17-02-2019 13,2537.34
17-02-2019 14,2600.00
17-02-2019 15,2653.92
17-02-2019 16,2700.13
17-02-2019 17,2708.06
17-02-2019 18,3100.00
17-02-2019 19,3057.45
17-02-2019 20,2912.03
17-02-2019 21,2798.11
17-02-2019 22,2701.99
17-02-2019 23,2512.28
17-02-2019 00,2266.59
18-02-2019 01,2018.58
18-02-2019 02,1810.80
18-02-2019 03,1684.21
18-02-2019 04,1570.00
18-02-2019 05,1647.90
18-02-2019 06,1859.38
18-02-2019 07,2070.62
18-02-2019 08,2232.66
18-02-2019 09,2295.47
18-02-2019 10,2390.31
18-02-2019 11,2484.07
18-02-2019 12,2580.14
18-02-2019 13,2642.04
18-02-2019 14,2760.00
18-02-2019 15,2772.34
18-02-2019 16,2838.18
18-02-2019 17,2849.56
18-02-2019 18,3180.00
18-02-2019 19,3132.91
18-02-2019 20,2977.44
18-02-2019 21,2855.06
18-02-2019 22,2758.71
18-02-2019 23,2539.67
18-02-2019 00,2292.10
19-02-2019 01,2012.41
19-02-2019 02,1813.74
19-02-2019 03,1693.79
19-02-2019 04,1610.00
19-02-2019 05,1686.14
19-02-2019 06,1899.30
19-02-2019 07,2111.50
19-02-2019 08,2292.31
19-02-2019 09,2354.36
19-02-2019 10,2437.20
19-02-2019 11,2506.91
19-02-2019 12,2590.68
19-02-2019 13,2615.60
19-02-2019 14,2690.00
19-02-2019 15,2710.00
19-02-2019 16,2769.22
19-02-2019 17,2816.72
19-02-2019 18,3170.00
19-02-2019 19,3110.97
19-02-2019 20,2950.93
19-02-2019 21,2840.78
19-02-2019 22,2751.04
19-02-2019 23,2558.59
19-02-2019 00,2298.51
20-02-2019 01,2023.91
20-02-2019 02,1819.44
20-02-2019 03,1696.76
20-02-2019 04,1600.00
20-02-2019 05,1687.50
20-02-2019 06,1886.76
20-02-2019 07,2090.79
20-02-2019 08,2232.52
20-02-2019 09,2249.21
20-02-2019 10,2291.97
20-02-2019 11,2355.18
20-02-2019 12,2452.23
20-02-2019 13,2510.64
20-02-2019 14,2540.00
20-02-2019 15,2613.43
20-02-2019 16,2681.64
20-02-2019 17,2695.21
20-02-2019 18,2905.99
20-02-2019 19,3070.00
20-02-2019 20,2902.93
20-02-2019 21,2797.16
20-02-2019 22,2700.42
20-02-2019 23,2521.89
20-02-2019 00,2273.01
21-02-2019 01,2014.57
21-02-2019 02,1810.17
21-02-2019 03,1683.55
21-02-2019 04,1600.00
21-02-2019 05,1665.04
21-02-2019 06,1855.15
21-02-2019 07,2045.66
21-02-2019 08,2221.82
21-02-2019 09,2261.24
21-02-2019 10,2292.49
21-02-2019 11,2371.47
21-02-2019 12,2447.96
21-02-2019 13,2526.13
21-02-2019 14,2590.00
21-02-2019 15,2596.62
21-02-2019 16,2599.00
21-02-2019 17,2616.45
21-02-2019 18,2985.00
21-02-2019 19,2940.62
21-02-2019 20,2779.63
21-02-2019 21,2650.66
21-02-2019 22,2572.54
21-02-2019 23,2446.14
21-02-2019 00,2280.34
22-02-2019 01,2072.84
22-02-2019 02,1874.60
22-02-2019 03,1716.50
22-02-2019 04,1623.93
22-02-2019 05,1637.10
22-02-2019 06,1738.90
22-02-2019 07,1625.56
22-02-2019 08,1565.00
22-02-2019 09,1717.61
22-02-2019 10,1919.20
22-02-2019 11,2153.29
22-02-2019 12,2420.00
22-02-2019 13,2353.51
22-02-2019 14,2228.38
22-02-2019 15,2168.39
22-02-2019 16,2178.18
22-02-2019 17,2212.02
22-02-2019 18,2480.57
22-02-2019 19,2680.00
22-02-2019 20,2545.01
22-02-2019 21,2486.86
22-02-2019 22,2458.47
22-02-2019 23,2355.17
22-02-2019 00,2185.64
23-02-2019 01,2002.12
23-02-2019 02,1791.17
23-02-2019 03,1653.45
23-02-2019 04,1520.00
23-02-2019 05,1615.68
23-02-2019 06,1739.65
23-02-2019 07,1667.19
23-02-2019 08,1742.17
23-02-2019 09,1945.01
23-02-2019 10,2139.17
23-02-2019 11,2350.16
23-02-2019 12,2471.43
23-02-2019 13,2520.00
23-02-2019 14,2456.07
23-02-2019 15,2471.93
23-02-2019 16,2537.78
23-02-2019 17,2575.70
23-02-2019 18,2797.19
23-02-2019 19,3010.00
23-02-2019 20,2863.55
23-02-2019 21,2753.82
23-02-2019 22,2650.84
23-02-2019 23,2473.63
23-02-2019 00,2224.69
24-02-2019 01,1942.94
24-02-2019 02,1759.17
24-02-2019 03,1642.63
24-02-2019 04,1550.00
24-02-2019 05,1632.06
24-02-2019 06,1840.77
24-02-2019 07,2033.87
24-02-2019 08,2169.12
24-02-2019 09,2198.17
24-02-2019 10,2228.34
24-02-2019 11,2244.07
24-02-2019 12,2285.21
24-02-2019 13,2291.59
24-02-2019 14,2350.00
24-02-2019 15,2374.04
24-02-2019 16,2428.87
24-02-2019 17,2482.61
24-02-2019 18,2731.84
24-02-2019 19,2950.00
24-02-2019 20,2791.18
24-02-2019 21,2689.83
24-02-2019 22,2585.15
24-02-2019 23,2416.76
24-02-2019 00,2180.38
25-02-2019 01,1936.66
25-02-2019 02,1752.93
25-02-2019 03,1629.82
25-02-2019 04,1560.00
25-02-2019 05,1642.70
25-02-2019 06,1809.45
25-02-2019 07,1998.41
25-02-2019 08,2093.58
25-02-2019 09,2087.15
25-02-2019 10,2103.76
25-02-2019 11,2125.52
25-02-2019 12,2136.38
25-02-2019 13,2138.11
25-02-2019 14,2220.00
25-02-2019 15,2240.61
25-02-2019 16,2289.94
25-02-2019 17,2325.83
25-02-2019 18,2564.44
25-02-2019 19,2790.00
25-02-2019 20,2622.72
25-02-2019 21,2517.21
25-02-2019 22,2451.11
25-02-2019 23,2278.75
25-02-2019 00,2060.75
26-02-2019 01,1834.62
26-02-2019 02,1653.42
26-02-2019 03,1541.96
26-02-2019 04,1480.00
26-02-2019 05,1550.19
26-02-2019 06,1714.22
26-02-2019 07,1878.81
26-02-2019 08,2011.97
26-02-2019 09,2032.36
26-02-2019 10,2056.11
26-02-2019 11,2073.23
26-02-2019 12,2103.54
26-02-2019 13,2130.17
26-02-2019 14,2230.00
26-02-2019 15,2293.35
26-02-2019 16,2379.61
26-02-2019 17,2466.44
26-02-2019 18,2674.36
26-02-2019 19,2860.00
26-02-2019 20,2703.34
26-02-2019 21,2607.89
26-02-2019 22,2535.36
26-02-2019 23,2359.14
26-02-2019 00,2117.31
27-02-2019 01,1896.00
27-02-2019 02,1718.02
27-02-2019 03,1616.46
27-02-2019 04,1530.00
27-02-2019 05,1630.29
27-02-2019 06,1814.58
27-02-2019 07,1964.93
27-02-2019 08,2147.15
27-02-2019 09,2279.43
27-02-2019 10,2442.15
27-02-2019 11,2621.77
27-02-2019 12,2720.81
27-02-2019 13,2830.16
27-02-2019 14,2910.00
27-02-2019 15,2884.38
27-02-2019 16,2883.00
27-02-2019 17,2873.64
27-02-2019 18,3100.00
27-02-2019 19,3019.56
27-02-2019 20,2852.03
27-02-2019 21,2740.54
27-02-2019 22,2637.61
27-02-2019 23,2472.87
27-02-2019 00,2247.17
28-02-2019 01,2039.32
28-02-2019 02,1846.83
28-02-2019 03,1709.63
28-02-2019 04,1595.00
28-02-2019 05,1692.12
28-02-2019 06,1847.71
28-02-2019 07,1886.67
28-02-2019 08,2066.10
28-02-2019 09,2349.92
28-02-2019 10,2636.56
28-02-2019 11,2877.30
28-02-2019 12,3066.81
28-02-2019 13,3260.00
28-02-2019 14,3109.32
28-02-2019 15,2976.56
28-02-2019 16,2891.85
28-02-2019 17,2853.81
28-02-2019 18,2967.04
28-02-2019 19,3060.00
28-02-2019 20,2809.34
28-02-2019 21,2671.58
28-02-2019 22,2557.31
28-02-2019 23,2411.06
28-02-2019 00,2203.94
01-03-2019 01,1964.85
01-03-2019 02,1768.54
01-03-2019 03,1625.54
01-03-2019 04,1495.00
01-03-2019 05,1572.30
01-03-2019 06,1664.31
01-03-2019 07,1542.14
01-03-2019 08,1544.23
01-03-2019 09,1681.05
01-03-2019 10,1978.88
01-03-2019 11,2340.34
01-03-2019 12,2669.77
01-03-2019 13,2850.00
01-03-2019 14,2626.35
01-03-2019 15,2552.46
01-03-2019 16,2551.90
01-03-2019 17,2525.29
01-03-2019 18,2800.00
01-03-2019 19,2736.04
01-03-2019 20,2604.22
01-03-2019 21,2515.15
01-03-2019 22,2467.16
01-03-2019 23,2370.09
01-03-2019 00,2217.83
02-03-2019 01,2005.77
02-03-2019 02,1809.84
02-03-2019 03,1660.43
02-03-2019 04,1520.00
02-03-2019 05,1590.19
02-03-2019 06,1692.22
02-03-2019 07,1622.46
02-03-2019 08,1737.16
02-03-2019 09,2021.50
02-03-2019 10,2328.57
02-03-2019 11,2614.96
02-03-2019 12,2851.69
02-03-2019 13,3040.00
02-03-2019 14,2957.80
02-03-2019 15,2930.86
02-03-2019 16,2958.56
02-03-2019 17,2915.58
02-03-2019 18,3024.09
02-03-2019 19,3140.00
02-03-2019 20,2933.76
02-03-2019 21,2809.40
02-03-2019 22,2740.41
02-03-2019 23,2558.78
02-03-2019 00,2302.25
03-03-2019 01,2070.17
03-03-2019 02,1818.92
03-03-2019 03,1667.23
03-03-2019 04,1580.00
03-03-2019 05,1680.68
03-03-2019 06,1858.99
03-03-2019 07,2033.44
03-03-2019 08,2160.66
03-03-2019 09,2164.87
03-03-2019 10,2216.13
03-03-2019 11,2293.63
03-03-2019 12,2455.72
03-03-2019 13,2588.96
03-03-2019 14,2630.00
03-03-2019 15,2651.61
03-03-2019 16,2670.70
03-03-2019 17,2633.29
03-03-2019 18,2813.97
03-03-2019 19,3050.00
03-03-2019 20,2898.64
03-03-2019 21,2771.84
03-03-2019 22,2705.44
03-03-2019 23,2529.04
03-03-2019 00,2283.71
04-03-2019 01,2035.27
04-03-2019 02,1843.02
04-03-2019 03,1702.80
04-03-2019 04,1600.00
04-03-2019 05,1729.26
04-03-2019 06,1890.25
04-03-2019 07,2075.21
04-03-2019 08,2228.51
04-03-2019 09,2236.73
04-03-2019 10,2303.72
04-03-2019 11,2368.06
04-03-2019 12,2442.58
04-03-2019 13,2510.75
04-03-2019 14,2690.00
04-03-2019 15,2691.58
04-03-2019 16,2674.51
04-03-2019 17,2687.78
04-03-2019 18,2860.09
04-03-2019 19,3040.00
04-03-2019 20,2886.37
04-03-2019 21,2747.89
04-03-2019 22,2659.19
04-03-2019 23,2492.72
04-03-2019 00,2248.97
05-03-2019 01,2021.91
05-03-2019 02,1818.60
05-03-2019 03,1682.69
05-03-2019 04,1600.00
05-03-2019 05,1686.00
05-03-2019 06,1815.12
05-03-2019 07,1988.33
05-03-2019 08,2173.02
05-03-2019 09,2252.50
05-03-2019 10,2367.50
05-03-2019 11,2443.74
05-03-2019 12,2485.93
05-03-2019 13,2518.06
05-03-2019 14,2630.00
05-03-2019 15,2640.12
05-03-2019 16,2746.00
05-03-2019 17,2861.52
05-03-2019 18,3004.23
05-03-2019 19,3090.00
05-03-2019 20,2894.81
05-03-2019 21,2756.84
05-03-2019 22,2646.08
05-03-2019 23,2482.14
05-03-2019 00,2238.24
06-03-2019 01,1989.59
06-03-2019 02,1795.53
06-03-2019 03,1665.19
06-03-2019 04,1580.00
06-03-2019 05,1694.01
06-03-2019 06,1849.12
06-03-2019 07,2009.61
06-03-2019 08,2138.13
06-03-2019 09,2141.81
06-03-2019 10,2176.19
06-03-2019 11,2186.69
06-03-2019 12,2230.54
06-03-2019 13,2250.31
06-03-2019 14,2300.00
06-03-2019 15,2327.38
06-03-2019 16,2394.66
06-03-2019 17,2464.05
06-03-2019 18,2721.05
06-03-2019 19,2955.00
06-03-2019 20,2813.46
06-03-2019 21,2679.40
06-03-2019 22,2617.40
06-03-2019 23,2449.10
06-03-2019 00,2214.00
07-03-2019 01,1966.70
07-03-2019 02,1768.32
07-03-2019 03,1648.65
07-03-2019 04,1560.00
07-03-2019 05,1665.66
07-03-2019 06,1797.05
07-03-2019 07,1953.03
07-03-2019 08,2116.92
07-03-2019 09,2225.17
07-03-2019 10,2326.74
07-03-2019 11,2378.06
07-03-2019 12,2404.71
07-03-2019 13,2520.00
07-03-2019 14,2162.98
07-03-2019 15,2311.60
07-03-2019 16,2624.92
07-03-2019 17,2605.87
07-03-2019 18,2757.69
07-03-2019 19,2960.00
07-03-2019 20,2768.03
07-03-2019 21,2633.17
07-03-2019 22,2559.62
07-03-2019 23,2453.97
07-03-2019 00,2285.73
08-03-2019 01,2064.95
08-03-2019 02,1847.00
08-03-2019 03,1719.06
08-03-2019 04,1642.87
08-03-2019 05,1672.99
08-03-2019 06,1718.24
08-03-2019 07,1585.11
08-03-2019 08,1540.00
08-03-2019 09,1674.55
08-03-2019 10,1891.76
08-03-2019 11,2105.41
08-03-2019 12,2350.00
08-03-2019 13,2258.17
08-03-2019 14,2114.93
08-03-2019 15,2036.06
08-03-2019 16,2047.08
08-03-2019 17,2089.65
08-03-2019 18,2296.42
08-03-2019 19,2620.00
08-03-2019 20,2525.46
08-03-2019 21,2446.19
08-03-2019 22,2425.99
08-03-2019 23,2357.00
08-03-2019 00,2193.94
09-03-2019 01,1998.14
09-03-2019 02,1798.43
09-03-2019 03,1669.80
09-03-2019 04,1550.00
09-03-2019 05,1639.86
09-03-2019 06,1722.52
09-03-2019 07,1635.33
09-03-2019 08,1714.98
09-03-2019 09,1907.29
09-03-2019 10,2085.92
09-03-2019 11,2247.10
09-03-2019 12,2313.56
09-03-2019 13,2350.00
09-03-2019 14,2234.56
09-03-2019 15,2227.79
09-03-2019 16,2265.21
09-03-2019 17,2320.53
09-03-2019 18,2537.53
09-03-2019 19,2865.00
09-03-2019 20,2787.86
09-03-2019 21,2678.01
09-03-2019 22,2589.34
09-03-2019 23,2418.17
09-03-2019 00,2193.82
10-03-2019 01,1943.74
10-03-2019 02,1740.82
10-03-2019 03,1627.12
10-03-2019 04,1550.00
10-03-2019 05,1648.34
10-03-2019 06,1768.87
10-03-2019 07,1920.71
10-03-2019 08,2012.07
10-03-2019 09,2016.45
10-03-2019 10,2039.75
10-03-2019 11,2050.21
10-03-2019 12,2086.25
10-03-2019 13,2107.15
10-03-2019 14,2170.00
10-03-2019 15,2204.88
10-03-2019 16,2297.94
10-03-2019 17,2382.90
10-03-2019 18,2607.21
10-03-2019 19,2910.00
10-03-2019 20,2752.53
10-03-2019 21,2626.41
10-03-2019 22,2547.77
10-03-2019 23,2368.61
10-03-2019 00,2146.50
11-03-2019 01,1915.70
11-03-2019 02,1710.80
11-03-2019 03,1612.34
11-03-2019 04,1560.00
11-03-2019 05,1653.17
11-03-2019 06,1787.84
11-03-2019 07,1957.32
11-03-2019 08,2118.36
11-03-2019 09,2190.00
11-03-2019 10,2156.32
11-03-2019 11,2160.04
11-03-2019 12,2163.95
11-03-2019 13,2150.31
11-03-2019 14,2168.93
11-03-2019 15,2213.42
11-03-2019 16,2257.18
11-03-2019 17,2321.95
11-03-2019 18,2561.57
11-03-2019 19,2850.00
11-03-2019 20,2739.22
11-03-2019 21,2618.71
11-03-2019 22,2530.43
11-03-2019 23,2377.21
11-03-2019 00,2154.87
12-03-2019 01,1912.22
12-03-2019 02,1735.04
12-03-2019 03,1621.97
12-03-2019 04,1550.00
12-03-2019 05,1659.55
12-03-2019 06,1785.42
12-03-2019 07,1941.46
12-03-2019 08,2008.39
12-03-2019 09,2007.47
12-03-2019 10,2013.26
12-03-2019 11,2033.22
12-03-2019 12,2081.70
12-03-2019 13,2108.89
12-03-2019 14,2250.00
12-03-2019 15,2258.96
12-03-2019 16,2343.90
12-03-2019 17,2400.27
12-03-2019 18,2525.66
12-03-2019 19,2740.00
12-03-2019 20,2629.18
12-03-2019 21,2502.39
12-03-2019 22,2425.64
12-03-2019 23,2260.72
12-03-2019 00,2068.87
13-03-2019 01,1847.53
13-03-2019 02,1700.10
13-03-2019 03,1575.33
13-03-2019 04,1500.00
13-03-2019 05,1624.84
13-03-2019 06,1715.13
13-03-2019 07,1849.27
13-03-2019 08,1961.45
13-03-2019 09,1970.30
13-03-2019 10,2051.38
13-03-2019 11,2195.00
13-03-2019 12,2161.15
13-03-2019 13,2079.29
13-03-2019 14,2089.30
13-03-2019 15,2145.01
13-03-2019 16,2191.63
13-03-2019 17,2223.96
13-03-2019 18,2385.01
13-03-2019 19,2670.00
13-03-2019 20,2571.05
13-03-2019 21,2484.68
13-03-2019 22,2413.14
13-03-2019 23,2292.53
13-03-2019 00,2092.94
14-03-2019 01,1873.73
14-03-2019 02,1693.90
14-03-2019 03,1567.58
14-03-2019 04,1500.00
14-03-2019 05,1610.43
14-03-2019 06,1735.49
14-03-2019 07,1899.54
14-03-2019 08,2088.50
14-03-2019 09,2239.98
14-03-2019 10,2374.63
14-03-2019 11,2477.20
14-03-2019 12,2610.54
14-03-2019 13,2762.07
14-03-2019 14,2830.00
14-03-2019 15,2825.46
14-03-2019 16,2783.59
14-03-2019 17,2751.15
14-03-2019 18,2836.35
14-03-2019 19,2920.00
14-03-2019 20,2724.38
14-03-2019 21,2578.22
14-03-2019 22,2478.06
14-03-2019 23,2364.84
14-03-2019 00,2180.25
15-03-2019 01,1969.13
15-03-2019 02,1768.42
15-03-2019 03,1621.95
15-03-2019 04,1565.26
15-03-2019 05,1618.54
15-03-2019 06,1616.85
15-03-2019 07,1480.00
15-03-2019 08,1541.18
15-03-2019 09,1715.26
15-03-2019 10,1989.00
15-03-2019 11,2302.57
15-03-2019 12,2460.00
15-03-2019 13,2445.44
15-03-2019 14,2312.56
15-03-2019 15,2298.15
15-03-2019 16,2260.25
15-03-2019 17,2238.49
15-03-2019 18,2402.96
15-03-2019 19,2555.00
15-03-2019 20,2439.50
15-03-2019 21,2358.65
15-03-2019 22,2315.99
15-03-2019 23,2239.53
15-03-2019 00,2072.48
16-03-2019 01,1888.87
16-03-2019 02,1714.15
16-03-2019 03,1590.77
16-03-2019 04,1500.00
16-03-2019 05,1586.76
16-03-2019 06,1607.28
16-03-2019 07,1576.57
16-03-2019 08,1716.22
16-03-2019 09,1968.51
16-03-2019 10,2348.51
16-03-2019 11,2651.63
16-03-2019 12,2837.68
16-03-2019 13,2852.54
16-03-2019 14,2930.00
16-03-2019 15,2835.63
16-03-2019 16,2901.66
16-03-2019 17,2913.01
16-03-2019 18,2937.54
16-03-2019 19,3060.00
16-03-2019 20,2888.29
16-03-2019 21,2756.41
16-03-2019 22,2659.81
16-03-2019 23,2483.19
16-03-2019 00,2210.35
17-03-2019 01,1945.85
17-03-2019 02,1755.61
17-03-2019 03,1636.96
17-03-2019 04,1550.00
17-03-2019 05,1698.56
17-03-2019 06,1794.32
17-03-2019 07,1960.86
17-03-2019 08,2142.84
17-03-2019 09,2236.42
17-03-2019 10,2331.51
17-03-2019 11,2441.85
17-03-2019 12,2520.84
17-03-2019 13,2571.76
17-03-2019 14,2680.00
17-03-2019 15,2679.21
17-03-2019 16,2655.19
17-03-2019 17,2615.60
17-03-2019 18,2729.62
17-03-2019 19,3005.00
17-03-2019 20,2840.60
17-03-2019 21,2715.77
17-03-2019 22,2632.63
17-03-2019 23,2446.47
17-03-2019 00,2205.42
18-03-2019 01,1957.98
18-03-2019 02,1757.08
18-03-2019 03,1630.81
18-03-2019 04,1550.00
18-03-2019 05,1685.40
18-03-2019 06,1766.37
18-03-2019 07,1952.24
18-03-2019 08,2066.00
18-03-2019 09,2082.90
18-03-2019 10,2085.34
18-03-2019 11,2107.60
18-03-2019 12,2126.11
18-03-2019 13,2140.83
18-03-2019 14,2190.00
18-03-2019 15,2222.70
18-03-2019 16,2266.93
18-03-2019 17,2313.10
18-03-2019 18,2489.25
18-03-2019 19,2820.00
18-03-2019 20,2707.97
18-03-2019 21,2581.09
18-03-2019 22,2513.61
18-03-2019 23,2373.12
18-03-2019 00,2152.92
19-03-2019 01,1918.73
19-03-2019 02,1739.89
19-03-2019 03,1605.65
19-03-2019 04,1520.00
19-03-2019 05,1638.24
19-03-2019 06,1671.99
19-03-2019 07,1703.07
19-03-2019 08,1822.78
19-03-2019 09,1955.47
19-03-2019 10,2034.22
19-03-2019 11,2164.41
19-03-2019 12,2200.00
19-03-2019 13,2178.29
19-03-2019 14,2150.20
19-03-2019 15,2141.72
19-03-2019 16,2177.26
19-03-2019 17,2226.53
19-03-2019 18,2415.39
19-03-2019 19,2710.00
19-03-2019 20,2625.88
19-03-2019 21,2520.22
19-03-2019 22,2444.52
19-03-2019 23,2303.04
19-03-2019 00,2084.88
20-03-2019 01,1862.24
20-03-2019 02,1680.31
20-03-2019 03,1587.49
20-03-2019 04,1510.00
20-03-2019 05,1625.43
20-03-2019 06,1689.63
20-03-2019 07,1816.82
20-03-2019 08,1937.32
20-03-2019 09,1928.71
20-03-2019 10,1942.09
20-03-2019 11,1989.67
20-03-2019 12,2000.43
20-03-2019 13,2007.35
20-03-2019 14,2050.00
20-03-2019 15,2090.34
20-03-2019 16,2124.21
20-03-2019 17,2157.09
20-03-2019 18,2303.85
20-03-2019 19,2610.00
20-03-2019 20,2528.93
20-03-2019 21,2444.71
20-03-2019 22,2372.19
20-03-2019 23,2232.43
20-03-2019 00,2022.20
21-03-2019 01,1843.70
21-03-2019 02,1664.95
21-03-2019 03,1556.15
21-03-2019 04,1460.00
21-03-2019 05,1574.55
21-03-2019 06,1632.10
21-03-2019 07,1756.83
21-03-2019 08,1836.66
21-03-2019 09,1854.70
21-03-2019 10,1870.79
21-03-2019 11,1910.28
21-03-2019 12,1917.51
21-03-2019 13,1929.82
21-03-2019 14,1970.00
21-03-2019 15,1982.13
21-03-2019 16,2014.21
21-03-2019 17,2053.89
21-03-2019 18,2207.67
21-03-2019 19,2480.00
21-03-2019 20,2375.40
21-03-2019 21,2273.08
21-03-2019 22,2202.67
21-03-2019 23,2115.88
21-03-2019 00,2008.15
22-03-2019 01,1839.82
22-03-2019 02,1670.78
22-03-2019 03,1554.21
22-03-2019 04,1491.49
22-03-2019 05,1547.03
22-03-2019 06,1505.64
22-03-2019 07,1385.06
22-03-2019 08,1340.00
22-03-2019 09,1465.62
22-03-2019 10,1647.30
22-03-2019 11,1804.84
22-03-2019 12,1980.00
22-03-2019 13,1838.56
22-03-2019 14,1733.43
22-03-2019 15,1696.70
22-03-2019 16,1710.12
22-03-2019 17,1778.16
22-03-2019 18,1954.31
22-03-2019 19,2300.00
22-03-2019 20,2262.55
22-03-2019 21,2179.35
22-03-2019 22,2151.68
22-03-2019 23,2081.88
22-03-2019 00,1929.38
23-03-2019 01,1759.57
23-03-2019 02,1606.32
23-03-2019 03,1497.40
23-03-2019 04,1420.00
23-03-2019 05,1515.88
23-03-2019 06,1497.53
23-03-2019 07,1461.23
23-03-2019 08,1544.00
23-03-2019 09,1736.35
23-03-2019 10,1904.48
23-03-2019 11,2034.32
23-03-2019 12,2120.75
